Order_ID,Order_Date,Customer_Age,Gender,City,Category,Qty,Unit Price,Discount,Shipping,Delivery,Sales,Profit,Rating,Profit_Category
SK100276,06-01-24,55,Female,Pune,Grocery,1,26150,30,439,2,18305,1263.56,5,0
SK100277,28-01-24,43,Female,Bengaluru,Electronics,1,43041,20,144,2,34432.8,7700.15,4,1
SK100278,15-09-24,37,Male,Jaipur,Electronics,5,42887,20,472,3,171548,43306.87,1,1
SK100279,23-07-24,,Female,Lucknow,Furniture,5,15623,25,,7,58586.25,15570.98,5,1
SK100280,06-06-25,18,Female,Hyderabad,Grocery,5,49651,20,58,10,198604,17780.52,3,1
SK100281,09-05-24,54,Female,Lucknow,Furniture,5,24218,10,216,7,108981,23766.26,1,1
SK100282,29-11-24,56,Female,Bengaluru,Sports,5,21396,15,64,10,90933,13902.06,2,1
SK100283,22-10-24,48,Female,Hyderabad,Electronics,1,39095,25,94,7,29321.25,1499.93,5,0
SK100284,15-10-24,55,,Delhi,Grocery,5,13196,10,186,8,59382,7400.79,4,1
SK100285,28-03-25,27,Male,Hyderabad,Fashion,1,3481,20,363,7,2784.8,80.68,,0
SK100286,24-04-25,36,Female,Pune,Sports,5,48294,25,582,8,181102.5,15940.21,4,1
SK100287,08-05-25,25,Female,Pune,,3,23113,40,105,8,41603.4,7278.85,3,1
SK100288,15-08-24,43,Male,Jaipur,Furniture,4,45811,15,287,6,155757.4,34422.7,3,1
SK100289,17-06-24,,Male,Jaipur,Sports,2,5907,15,430,10,10041.9,2462.81,2,0
SK100290,24-10-24,40,Female,Delhi,Grocery,3,36895,25,367,4,83013.75,20388.39,5,1
SK100291,29-03-25,27,Female,Bengaluru,Electronics,4,28032,5,504,6,106521.6,30076.87,5,1
SK100292,19-03-25,20,Female,Chennai,Sports,3,47454,10,322,1,128125.8,19451,5,1
SK100293,30-05-25,45,Female,Mumbai,Beauty,4,14699,30,238,10,41157.2,9699.04,5,1
SK100294,05-08-24,63,Male,Lucknow,Electronics,3,48390,15,426,4,123394.5,26542.11,2,1
SK100295,13-02-25,45,Male,Bengaluru,Furniture,3,46578,10,599,8,125760.6,24586.22,1,1
SK100296,12-01-24,49,Female,Bengaluru,Fashion,4,21068,40,183,7,50563.2,11203.51,1,1
SK100297,04-04-24,53,Female,Delhi,Electronics,1,12663,25,354,3,9497.25,2264.73,5,0
SK100298,28-09-24,28,Male,Bengaluru,Fashion,2,21749,25,399,4,32623.5,2723.76,1,0
SK100299,01-06-24,,,Jaipur,Electronics,5,20208,5,,1,95988,6445.68,5,1
SK100300,02-06-24,58,Female,Lucknow,Furniture,4,22994,5,345,6,87377.2,12988.83,1,1
SK100301,16-05-25,40,Female,Jaipur,Sports,3,15368,15,471,2,39188.4,10366.12,5,1
SK100302,25-05-25,61,Female,Pune,Furniture,4,28396,20,446,3,90867.2,21824.26,3,1
SK100303,03-02-24,51,Male,Lucknow,Beauty,3,37564,5,154,2,107057.4,21337.47,4,1
SK100304,02-07-24,65,Female,Hyderabad,Beauty,4,40399,30,98,8,113117.2,24047.27,1,1
SK100305,09-09-24,20,Female,Hyderabad,,3,37810,0,466,8,113430,19695.16,1,1
SK100306,02-03-25,37,Female,Delhi,Sports,1,46758,25,471,7,35068.5,6981.75,1,1
SK100307,13-04-24,62,Female,Bengaluru,Sports,1,49609,5,205,7,47128.55,2877.86,,0
SK100308,12-05-24,42,Female,Hyderabad,Fashion,1,34738,15,136,5,29527.3,5832.84,1,1
SK100309,20-07-24,,Female,Lucknow,Beauty,3,37468,10,470,4,101163.6,19739.64,5,1
SK100310,03-07-24,37,Female,Delhi,Fashion,1,1840,15,68,7,1564,301.92,4,0
SK100311,21-08-24,23,Male,Jaipur,Fashion,1,14073,10,408,5,12665.7,2582.05,5,0
SK100312,29-01-25,22,Female,Jaipur,Furniture,5,46360,15,549,10,197030,33100.34,1,1
SK100313,19-06-25,44,Male,Delhi,Electronics,2,43033,30,254,5,60246.2,10039.46,3,1
SK100314,16-02-25,48,,Pune,Beauty,4,47798,5,424,2,181632.4,42599.8,3,1
SK100315,07-05-24,47,Male,Delhi,Grocery,4,17592,25,188,7,52776,13209.45,1,1
SK100316,23-08-24,34,Female,Jaipur,Beauty,3,16476,20,52,7,39542.4,4484.91,1,1
SK100317,11-02-24,65,Male,Chennai,Fashion,4,36632,5,168,2,139201.6,28216.18,3,1
SK100318,06-11-24,28,Female,Bengaluru,Grocery,1,30711,10,239,9,27639.9,1879.84,4,0
SK100319,23-12-24,,Female,Hyderabad,Grocery,1,46639,15,,6,39643.15,1815.86,5,0
SK100320,10-05-25,44,Male,Delhi,Sports,2,17882,10,430,2,32187.6,7235.06,5,1
SK100321,22-02-25,19,Male,Jaipur,Beauty,4,13784,10,412,2,49622.4,12763.28,2,1
SK100322,02-02-25,56,Female,Chennai,Grocery,1,46441,20,138,8,37152.8,4759.29,2,1
SK100323,22-12-24,28,Female,Delhi,,4,19114,10,520,9,68810.4,14778.31,4,1
SK100324,09-02-24,22,Female,Mumbai,Fashion,5,9370,30,68,3,32795,7660.42,1,1
SK100325,04-06-24,27,Male,Mumbai,Fashion,5,40104,20,68,2,160416,20423.22,4,1
SK100326,31-08-24,65,Male,Mumbai,Beauty,5,23595,15,433,3,100278.75,11797.29,1,1
SK100327,08-01-24,56,Female,Bengaluru,Fashion,5,12843,10,326,1,57793.5,4443.96,2,1
SK100328,22-06-25,64,Male,Lucknow,Furniture,1,775,30,359,2,542.5,-198.24,4,0
SK100329,07-05-25,,,Lucknow,Beauty,4,21514,0,526,6,86056,20955.6,,1
SK100330,14-06-24,47,Male,Pune,Electronics,3,13186,20,171,6,31646.4,1431.77,4,0
SK100331,24-06-24,52,Male,Lucknow,Fashion,5,47239,5,281,6,224385.25,40920.78,5,1
SK100332,04-05-24,50,Male,Mumbai,Sports,3,24119,10,383,10,65121.3,18951.19,2,1
SK100333,17-03-25,32,Female,Bengaluru,Grocery,4,1790,0,133,7,7160,1920.67,4,0
SK100334,15-05-25,62,Female,Jaipur,Fashion,3,16107,10,550,2,43488.9,3879.32,3,1
SK100335,07-04-25,34,Male,Hyderabad,Sports,3,45708,20,179,8,109699.2,29894.74,1,1
SK100336,22-03-24,20,Female,Jaipur,Furniture,1,13229,15,482,10,11244.65,901.21,2,0
SK100337,22-06-25,40,Female,Jaipur,Sports,4,21779,10,391,3,78404.4,7018.59,2,1
SK100338,13-09-24,28,Female,Hyderabad,Furniture,2,37117,15,392,4,63098.9,13861.88,5,1
SK100339,30-05-25,,Male,Delhi,Electronics,5,35488,5,,9,168568,25163.52,3,1
SK100340,26-05-24,64,Female,Jaipur,Furniture,3,28093,40,577,3,50567.4,9498.89,5,1
SK100341,21-05-25,50,Female,Delhi,,2,30160,0,436,1,60320,15579.79,3,1
SK100342,05-03-25,54,Female,Pune,Electronics,1,17552,40,585,8,10531.2,592.07,2,0
SK100343,13-11-24,38,Male,Mumbai,Furniture,1,33523,40,207,6,20113.8,1162.8,3,0
SK100344,19-01-24,55,,Lucknow,Grocery,1,40016,15,108,2,34013.6,3189.44,5,1
SK100345,08-08-24,54,Female,Bengaluru,Furniture,2,12961,15,393,8,22033.7,4133.18,3,1
SK100346,30-07-24,50,Male,Delhi,Furniture,5,21903,30,445,8,76660.5,18137.96,3,1
SK100347,04-06-25,35,Male,Bengaluru,Electronics,4,21565,25,532,8,64695,10826.71,2,1
SK100348,12-02-24,19,Female,Mumbai,Furniture,3,6522,5,149,2,18587.7,4374.49,1,1
SK100349,22-03-25,,Female,Pune,Beauty,3,30829,25,137,7,69365.25,12255.12,2,1
SK100350,10-04-25,61,Male,Pune,Furniture,5,34853,40,549,6,104559,30649.21,2,1
SK100351,16-02-24,20,Female,Delhi,Electronics,3,25579,30,285,5,53715.9,13544.41,,1
SK100352,21-02-24,65,Female,Chennai,Grocery,1,8175,30,300,6,5722.5,317.37,4,0
SK100353,05-11-24,24,Male,Chennai,Sports,1,23425,25,154,1,17568.75,1118.28,3,0
SK100354,08-11-24,64,Female,Hyderabad,Fashion,2,16687,0,261,5,33374,9357.58,1,1
SK100355,01-10-24,48,Female,Delhi,Fashion,5,9335,20,556,3,37340,6498.04,1,1
SK100356,14-06-25,55,Male,Bengaluru,Grocery,2,6496,25,227,1,9744,564.54,1,0
SK100357,06-07-24,24,Male,Mumbai,Grocery,3,49793,10,120,1,134441.1,31912.53,5,1
SK100358,04-01-25,27,Male,Mumbai,Fashion,3,17830,0,284,4,53490,15636.64,3,1
SK100359,17-02-25,,,Lucknow,,5,7654,20,,5,30616,7981.16,1,1
SK100360,31-01-24,33,Female,Jaipur,Fashion,4,39435,30,533,3,110418,10816.37,3,1
SK100361,19-04-25,28,Female,Lucknow,Fashion,1,22740,10,274,5,20466,1515.72,4,0
SK100362,18-01-24,26,Male,Mumbai,Grocery,4,43331,15,546,1,147325.4,41709.12,3,1
SK100363,15-06-24,53,Female,Pune,Electronics,2,22811,10,272,6,41059.8,8229.72,1,1
SK100364,25-09-24,65,Female,Delhi,Beauty,4,15004,40,537,3,36009.6,10244.7,5,1
SK100365,23-01-25,49,Female,Lucknow,Electronics,2,10364,25,540,8,15546,890.2,4,0
SK100366,18-02-24,47,Female,Mumbai,Electronics,1,20404,15,302,9,17343.4,4747.56,3,1
SK100367,17-09-24,55,Female,Mumbai,Beauty,2,3110,40,211,6,3732,198.69,2,0
SK100368,28-01-24,20,Female,Delhi,Beauty,1,4626,40,469,10,2775.6,194.53,5,0
SK100369,18-02-25,,Female,Chennai,Grocery,2,7704,10,495,10,13867.2,1348.13,4,0
SK100370,10-09-24,37,Male,Pune,Beauty,2,44249,10,530,9,79648.2,7017.34,3,1
SK100371,01-02-24,48,Male,Lucknow,Electronics,1,47022,15,256,2,39968.7,10841.46,4,1
SK100372,12-01-25,23,Female,Mumbai,Electronics,5,48079,40,585,8,144237,35350.92,1,1
SK100373,27-04-24,30,Male,Chennai,Furniture,4,6056,25,280,8,18168,1583.41,,0
SK100374,19-05-24,23,,Chennai,Sports,1,25738,0,137,1,25738,3805.22,3,1
SK100375,04-02-24,53,Male,Jaipur,Electronics,2,26279,10,148,4,47302.2,10925.46,2,1
SK100376,18-01-24,19,Male,Jaipur,Fashion,2,623,10,67,2,1121.4,59.37,2,0
SK100377,26-06-24,20,Male,Pune,,5,8531,5,455,7,40522.25,9763.1,2,1
SK100378,01-06-25,60,Female,Chennai,Fashion,2,16461,20,344,2,26337.6,2929.67,2,0
SK100379,26-10-24,,Female,Hyderabad,Grocery,5,6905,15,,2,29346.25,8086.96,4,1
SK100380,12-01-24,36,Female,Chennai,Fashion,4,45690,30,131,5,127932,32115.98,2,1
SK100381,15-06-24,51,Male,Hyderabad,Beauty,4,27399,30,59,6,76717.2,13297.49,1,1
SK100382,18-12-24,32,Female,Pune,Electronics,1,16614,40,393,6,9968.4,997.64,5,0
SK100383,30-05-25,35,Female,Bengaluru,Grocery,4,37546,20,127,1,120147.2,31071.46,2,1
SK100384,12-02-24,65,Female,Mumbai,Beauty,5,3369,15,561,2,14318.25,967.82,4,0
SK100385,05-09-24,51,Female,Hyderabad,Grocery,2,36088,25,58,8,54132,12200.39,4,1
SK100386,06-03-25,33,Female,Delhi,Furniture,4,25281,15,538,3,85955.4,22932.28,5,1
SK100387,22-06-24,61,Male,Bengaluru,Electronics,5,20419,40,228,7,61257,6246.25,5,1
SK100388,19-03-24,58,Female,Delhi,Fashion,1,49944,30,501,1,34960.8,2337.89,3,0
SK100389,05-01-24,,,Delhi,Electronics,4,27814,30,299,4,77879.2,15451.62,5,1
SK100390,08-12-24,35,Male,Mumbai,Beauty,2,27118,5,172,4,51524.2,13852.29,1,1
SK100391,06-08-24,34,Female,Bengaluru,Sports,2,39948,5,321,5,75901.2,4901.88,2,1
SK100392,23-10-24,58,Male,Lucknow,Sports,1,44781,20,528,10,35824.8,1876.67,5,0
SK100393,07-12-24,18,Female,Pune,Grocery,2,8907,0,62,2,17814,2125.1,1,0
SK100394,13-03-25,44,Female,Hyderabad,Beauty,1,17054,10,398,1,15348.6,3829.53,1,1
SK100395,10-11-24,61,Female,Lucknow,,3,45963,20,246,8,110311.2,10375.2,,1
SK100396,18-11-24,21,Female,Bengaluru,Furniture,5,19195,40,266,6,57585,15674.27,5,1
SK100397,19-05-24,38,Male,Delhi,Sports,5,10761,10,82,2,48424.5,12548.53,1,1
SK100398,30-04-24,43,Male,Delhi,Electronics,5,24604,40,253,3,73812,10819.76,1,1
SK100399,16-06-25,,Male,Mumbai,Grocery,5,49187,25,,1,184451.25,47786.63,5,1
SK100400,21-01-25,59,Male,Jaipur,Electronics,3,20527,10,316,4,55422.9,14180.65,2,1
SK100401,20-12-24,43,Male,Pune,Grocery,3,44516,20,388,10,106838.4,18183.52,4,1
SK100402,15-11-24,56,Female,Delhi,Grocery,2,15987,15,158,8,27177.9,4681.84,3,1
SK100403,15-04-24,55,Female,Delhi,Furniture,4,10142,40,62,6,24340.8,4587.01,4,1
SK100404,01-05-24,40,,Bengaluru,Electronics,2,5187,10,469,8,9336.6,1926.33,1,0
SK100405,31-07-24,26,Female,Hyderabad,Electronics,4,31049,10,469,5,111776.4,12785,2,1
SK100406,25-02-24,21,Female,Jaipur,Grocery,5,20226,10,93,7,91017,25793.93,5,1
SK100407,29-05-25,60,Female,Hyderabad,Sports,3,26511,0,426,5,79533,11690.4,5,1
SK100408,23-11-24,39,Male,Pune,Electronics,4,22364,25,565,6,67092,8896.64,4,1
SK100409,07-05-25,,Male,Delhi,Sports,2,5195,25,404,2,7792.5,49.8,3,0
SK100410,03-04-24,31,Female,Chennai,Beauty,4,5508,25,237,2,16524,1750.75,1,0
SK100411,03-01-24,51,Female,Jaipur,Electronics,4,18475,30,343,5,51730,14981.31,2,1
SK100412,20-09-24,60,Female,Pune,Sports,3,30373,25,73,1,68339.25,14128.02,2,1
SK100413,19-09-24,42,Female,Jaipur,,2,24861,0,329,6,49722,9709.19,4,1
SK100414,23-01-24,57,Female,Bengaluru,Sports,4,32023,0,547,3,128092,13183.14,4,1
SK100415,07-07-24,55,Female,Lucknow,Beauty,2,23229,40,238,3,27874.8,5583.79,3,1
SK100416,08-05-24,62,Male,Hyderabad,Sports,1,46742,10,294,8,42067.8,4793.34,2,1
SK100417,16-06-25,28,Female,Hyderabad,Grocery,2,10477,40,475,7,12572.4,2394.63,,0
SK100418,09-07-24,25,Male,Mumbai,Grocery,5,2051,5,336,10,9742.25,675.16,1,0
SK100419,06-07-24,,,Mumbai,Electronics,1,30455,40,,6,18273,4091.69,3,1
SK100420,26-04-25,39,Male,Delhi,Furniture,4,5149,25,306,5,15447,4070.29,4,1
SK100421,02-01-25,34,Male,Bengaluru,Fashion,4,1293,20,487,5,4137.6,577.12,1,0
SK100422,01-12-24,24,Male,Bengaluru,Grocery,4,31375,30,389,6,87850,20041.46,4,1
SK100423,25-01-25,36,Male,Pune,Fashion,2,21390,40,288,2,25668,4641.6,1,1
SK100424,19-06-25,60,Male,Lucknow,Electronics,2,42545,5,192,4,80835.5,23410.07,3,1
SK100425,24-09-24,29,Male,Delhi,Furniture,1,40075,30,255,9,28052.5,4741.63,1,1
SK100426,28-05-25,63,Female,Pune,Fashion,4,26165,0,74,10,104660,9779.76,5,1
SK100427,18-08-24,50,Female,Pune,Grocery,1,35065,25,151,10,26298.75,5847.66,4,1
SK100428,09-01-24,35,Male,Lucknow,Furniture,2,7482,30,485,6,10474.8,860.76,3,0
SK100429,31-05-25,,Female,Delhi,Sports,1,11275,5,421,1,10711.25,2008.01,4,0
SK100430,08-07-24,42,Female,Jaipur,Fashion,2,25938,10,172,9,46688.4,13500.94,5,1
SK100431,10-08-24,18,Male,Pune,,4,7881,10,289,7,28371.6,1919.32,2,0
SK100432,29-01-24,43,Female,Delhi,Sports,2,31956,10,600,9,57520.8,12915.08,5,1
SK100433,23-07-24,38,Female,Delhi,Furniture,4,9440,10,50,9,33984,3927.45,5,1
SK100434,13-11-24,56,,Delhi,Furniture,2,4753,15,210,7,8080.1,2062.24,2,0
SK100435,15-11-24,34,Male,Lucknow,Furniture,3,19240,25,486,4,43290,11507.17,3,1
SK100436,24-05-25,51,Male,Mumbai,Grocery,3,33747,40,147,2,60744.6,16179.99,2,1
SK100437,09-02-24,22,Male,Pune,Fashion,1,46301,25,429,2,34725.75,6075.98,1,1
SK100438,17-01-25,55,Male,Bengaluru,Fashion,5,44307,15,534,1,188304.75,52613.7,3,1
SK100439,29-01-25,,Male,Jaipur,Furniture,5,13406,30,,10,46921,8102.96,,1
SK100440,09-01-24,37,Female,Jaipur,Beauty,4,25956,0,478,3,103824,16145.92,4,1
SK100441,14-02-25,54,Female,Lucknow,Sports,1,1808,0,391,2,1808,-242.07,4,0
SK100442,25-01-25,44,Male,Delhi,Fashion,5,41987,40,231,1,125961,20644.33,5,1
SK100443,07-08-24,27,Male,Lucknow,Grocery,5,8485,0,322,8,42425,12271.7,4,1
SK100444,15-01-24,50,Female,Bengaluru,Beauty,5,42858,15,336,8,182146.5,53763.31,5,1
SK100445,01-06-25,59,Female,Hyderabad,Electronics,4,9022,15,315,7,30674.8,4956.35,3,1
SK100446,03-11-24,31,Male,Chennai,Sports,4,1280,5,411,6,4864,644.37,1,0
SK100447,21-07-24,31,Male,Bengaluru,Furniture,4,46320,0,204,8,185280,30118.36,5,1
SK100448,13-10-24,18,Male,Lucknow,Grocery,5,40605,15,87,6,172571.25,49430.95,1,1
SK100449,01-08-24,,,Lucknow,,4,37828,25,507,6,113484,28540.83,1,1
SK100450,09-04-25,19,Male,Mumbai,Grocery,4,18223,25,524,3,54669,2745.04,1,0
SK100451,15-08-24,55,Male,Delhi,Beauty,4,15038,10,461,4,54136.8,7403.38,4,1
SK100452,17-03-24,54,Male,Pune,Grocery,3,14960,25,259,8,33660,3902.22,3,1
SK100453,09-05-25,22,Female,Delhi,Furniture,5,34069,10,256,1,153310.5,14348.43,3,1
SK100454,13-03-25,60,Male,Chennai,Beauty,5,13866,25,381,3,51997.5,6568.83,2,1
SK100455,07-05-24,43,Male,Chennai,Sports,4,43136,0,417,7,172544,33811.65,1,1
SK100456,12-02-24,22,Male,Bengaluru,Electronics,5,28439,20,379,9,113756,13900.15,2,1
SK100457,15-05-24,56,Male,Pune,Sports,2,6388,30,97,8,8943.2,1873.57,5,0
SK100458,24-03-24,44,Male,Lucknow,Beauty,5,41783,20,471,3,167132,42631.14,3,1
SK100459,26-07-24,,Female,Lucknow,Electronics,4,17734,0,,8,70936,14626.51,5,1
SK100460,01-08-24,59,Female,Delhi,Sports,2,43715,15,590,9,74315.5,8679.55,2,1
SK100461,02-11-24,62,Male,Delhi,Beauty,5,17060,20,569,10,68240,13520.78,,1
SK100462,11-08-24,39,Female,Mumbai,Beauty,1,13747,30,447,7,9622.9,1182.84,3,0
SK100463,30-01-25,26,Female,Hyderabad,Sports,5,17754,5,461,9,84331.5,8153.9,4,1
SK100464,07-08-24,35,,Pune,Beauty,2,21529,10,221,3,38752.2,4237.6,4,1
SK100465,04-06-24,49,Male,Delhi,Fashion,5,19747,0,204,8,98735,12957.58,3,1
SK100466,04-03-25,19,Female,Lucknow,Sports,2,14026,5,443,1,26649.4,6888.16,3,1
SK100467,19-01-25,60,Female,Hyderabad,,5,10948,0,527,8,54740,7933.47,1,1
SK100468,05-06-25,38,Female,Jaipur,Fashion,3,44384,10,443,1,119836.8,9608.53,3,1
SK100469,09-08-24,,Male,Hyderabad,Grocery,1,22037,10,598,4,19833.3,3589.63,3,1
SK100470,03-02-24,38,Male,Hyderabad,Fashion,4,14649,20,62,5,46876.8,10585.93,3,1
SK100471,20-05-24,46,Female,Delhi,Grocery,2,45704,20,555,2,73126.4,14400.21,3,1
SK100472,20-03-24,49,Male,Bengaluru,Fashion,4,7052,30,148,4,19745.6,5195.38,5,1
SK100473,15-05-25,34,Female,Bengaluru,Electronics,3,6852,25,488,6,15417,2536.71,1,0
SK100474,24-03-25,49,Female,Jaipur,Furniture,1,5703,15,210,4,4847.55,372.41,4,0
SK100475,19-09-24,20,Male,Chennai,Grocery,5,25001,20,408,9,100004,26320.14,3,1
SK100476,14-04-25,61,Female,Chennai,Sports,1,36495,5,291,9,34670.25,9383.08,5,1
SK100477,23-01-24,19,Female,Delhi,Furniture,3,18992,25,554,3,42732,2561.07,2,0
SK100478,06-04-25,44,Male,Bengaluru,Sports,4,43673,30,273,7,122284.4,22219.66,1,1
SK100479,23-05-24,,,Chennai,Electronics,5,29114,25,,7,109177.5,24990.31,3,1
SK100480,11-09-24,37,Male,Pune,Furniture,1,945,0,292,2,945,-223.36,1,0
SK100481,11-02-24,22,Male,Hyderabad,Fashion,1,29166,30,52,9,20416.2,3937.5,3,1
SK100482,28-06-24,49,Male,Lucknow,Fashion,5,41142,40,146,2,123426,16828.7,2,1
SK100483,05-02-24,54,Female,Pune,Fashion,3,41081,30,479,8,86270.1,19224.19,,1
SK100484,07-08-24,47,Male,Hyderabad,Fashion,3,48217,20,477,5,115720.8,8664.93,4,1
SK100485,13-10-24,28,Male,Mumbai,,3,24653,30,451,7,51771.3,6834.84,2,1
SK100486,13-06-25,28,Male,Jaipur,Grocery,4,48740,25,537,6,146220,19174.16,3,1
SK100487,15-04-25,30,Male,Hyderabad,Furniture,3,13178,20,554,9,31627.2,6765.55,3,1
SK100488,31-05-25,34,Female,Pune,Sports,3,30192,20,87,5,72460.8,3896.93,4,1
SK100489,26-01-25,,Female,Mumbai,Sports,3,27682,10,512,7,74741.4,8919.36,1,1
SK100490,22-04-25,54,Male,Pune,Grocery,5,49358,25,101,5,185092.5,12946.44,5,1
SK100491,08-06-24,39,Male,Jaipur,Electronics,1,49479,5,95,10,47005.05,10983.75,5,1
SK100492,19-06-25,59,Female,Delhi,Sports,4,13554,0,258,3,54216,14651.45,4,1
SK100493,19-06-24,52,Female,Lucknow,Fashion,4,1147,5,554,2,4358.6,546.11,2,0
SK100494,02-11-24,39,,Bengaluru,Beauty,3,29497,25,111,7,66368.25,16846.17,4,1
SK100495,25-01-25,20,Female,Jaipur,Sports,5,44353,20,527,4,177412,41116.11,3,1
SK100496,31-03-24,27,Female,Bengaluru,Fashion,3,27490,40,61,1,49482,11810.63,5,1
SK100497,11-05-24,22,Female,Delhi,Furniture,2,31610,0,581,8,63220,12305.7,5,1
SK100498,12-03-25,21,Female,Chennai,Fashion,5,44498,0,415,7,222490,64019.46,4,1
SK100499,12-03-25,,Male,Jaipur,Beauty,3,28762,20,,10,69028.8,12073.98,3,1
SK100500,03-06-24,26,Female,Pune,Furniture,3,13938,30,202,4,29269.8,6829.65,3,1
SK100501,08-04-24,56,Female,Bengaluru,Beauty,1,46920,10,512,3,42228,8846.51,5,1
SK100502,12-05-25,54,Female,Mumbai,Sports,1,33718,25,446,4,25288.5,7054.36,5,1
SK100503,08-01-25,44,Female,Chennai,Grocery,4,17134,10,392,8,61682.4,12305.27,3,1
SK100504,08-05-24,24,Male,Delhi,Sports,5,30115,25,233,4,112931.25,18226.65,2,1
SK100505,13-05-24,42,Male,Pune,Furniture,4,36331,20,283,10,116259.2,12242.12,3,1
SK100506,27-04-25,51,Male,Jaipur,Beauty,4,44423,5,123,4,168807.4,25764.01,1,1
SK100507,16-04-24,51,Female,Lucknow,Grocery,2,39648,15,224,8,67401.6,11423.62,2,1
SK100508,22-05-24,64,Male,Jaipur,Electronics,3,27568,5,471,3,78568.8,18723.98,3,1
SK100509,28-05-24,61,Female,Lucknow,Sports,5,38351,20,188,6,153404,9322.5,4,1
SK100510,16-11-24,23,Female,Hyderabad,Fashion,3,14491,15,297,6,36952.05,9115.11,1,1
SK100511,05-11-24,62,Female,Jaipur,Grocery,1,11910,20,153,3,9528,1319.39,2,0
SK100512,17-01-24,52,Female,Pune,Furniture,1,13455,25,297,9,10091.25,2423.21,4,0
SK100513,29-02-24,60,Female,Mumbai,Grocery,2,9816,40,264,4,11779.2,3028.31,2,1
SK100514,13-12-24,20,Male,Chennai,Grocery,1,27370,25,456,9,20527.5,1679.87,4,0
SK100515,01-07-24,38,Male,Pune,Furniture,5,17149,15,278,10,72883.25,8079.61,2,1
SK100516,24-10-24,32,Female,Bengaluru,Furniture,2,1000,0,248,1,2000,-50.82,3,0
SK100517,10-02-25,51,Female,Chennai,Grocery,5,43697,30,327,8,152939.5,7546.84,4,1
SK100518,03-04-25,58,Male,Jaipur,Fashion,4,47161,25,536,8,141483,36236.35,4,1
SK100519,10-12-24,23,Male,Chennai,Furniture,3,17397,0,96,4,52191,6765.46,4,1
SK100520,14-06-24,46,Female,Delhi,Beauty,4,31783,25,538,10,95349,21795.52,5,1
SK100521,16-01-25,61,Male,Mumbai,Sports,3,38881,25,408,7,87482.25,4411.37,2,1
SK100522,18-02-25,57,Male,Delhi,Electronics,3,24268,10,88,5,65523.6,11588.15,4,1
SK100523,02-09-24,36,Male,Jaipur,Furniture,3,29630,0,413,6,88890,17856.95,3,1
SK100524,16-03-24,50,Female,Jaipur,Furniture,4,22734,10,249,4,81842.4,3988.3,4,1
SK100525,03-03-24,23,Male,Jaipur,Beauty,5,11499,30,540,10,40246.5,3465.4,4,1
SK100526,25-10-24,34,Male,Pune,Electronics,4,14114,40,577,10,33873.6,2338.01,5,0
SK100527,17-05-24,47,Male,Jaipur,Beauty,5,12309,40,306,8,36927,2362.01,3,0
SK100528,12-05-24,39,Female,Pune,Beauty,3,3011,30,421,7,6323.1,1240.08,5,0
SK100529,29-10-24,20,Female,Pune,Beauty,1,24014,20,345,5,19211.2,4343.93,1,1
SK100530,01-01-24,60,Male,Bengaluru,Sports,2,39639,25,422,2,59458.5,4513.71,4,1
SK100531,21-05-25,46,Female,Bengaluru,Furniture,4,18526,20,314,10,59283.2,13124.25,2,1
SK100532,08-02-24,52,Female,Pune,Sports,1,27793,25,68,3,20844.75,2437.95,4,0
SK100533,08-02-24,23,Male,Lucknow,Beauty,1,48156,0,340,6,48156,13105.92,5,1
SK100534,06-03-25,29,Male,Bengaluru,Grocery,3,17758,10,283,8,47946.6,5329.04,3,1
SK100535,23-05-25,41,Female,Pune,Sports,5,15512,30,281,3,54292,9473.57,2,1
SK100536,05-01-24,35,Male,Delhi,Fashion,1,1913,5,511,9,1817.35,-224.41,1,0
SK100537,09-06-25,39,Male,Delhi,Beauty,1,31220,25,102,2,23415,3303.91,4,1
SK100538,16-02-25,33,Female,Pune,Grocery,2,37934,25,229,10,56901,11503.14,5,1
SK100539,14-01-24,65,Male,Hyderabad,Electronics,4,9954,40,143,10,23889.6,2776.04,3,0
SK100540,19-11-24,63,Female,Chennai,Electronics,1,32510,15,228,2,27633.5,3141.08,3,1
SK100541,03-04-24,59,Female,Pune,Beauty,5,47302,0,441,8,236510,46184.29,4,1
SK100542,08-09-24,36,Female,Mumbai,Sports,4,48481,15,72,1,164835.4,9165.57,4,1
SK100543,26-01-24,31,Female,Mumbai,Furniture,1,42851,30,81,10,29995.7,5224.05,5,1
SK100544,26-03-24,20,Male,Mumbai,Furniture,2,45468,30,116,3,63655.2,16239.94,1,1
SK100545,16-04-24,19,Female,Bengaluru,Electronics,3,38534,20,110,4,92481.6,20462.3,4,1
SK100546,07-04-24,65,Male,Pune,Fashion,1,49067,25,430,4,36800.25,8073.68,4,1
SK100547,20-06-24,36,Male,Pune,Electronics,5,27280,20,451,9,109120,18705.77,1,1
SK100548,11-05-25,25,Female,Hyderabad,Sports,4,18629,25,572,2,55887,8346.92,3,1
SK100549,11-12-24,22,Male,Delhi,Sports,5,34930,40,292,4,104790,9380.29,2,1
SK100550,12-03-24,56,Female,Hyderabad,Fashion,1,36796,15,377,5,31276.6,2099.35,2,0
SK100551,29-11-24,59,Female,Mumbai,Beauty,3,14918,10,566,7,40278.6,6970.55,3,1
SK100552,27-05-24,47,Female,Bengaluru,Furniture,5,9919,30,67,10,34716.5,8481.72,4,1
